# dx	dy
5.686632990837097168e-01 -5.221682190895080566e-01
5.686363577842712402e-01 -5.222371816635131836e-01
5.686092972755432129e-01 -5.223065614700317383e-01
5.685820579528808594e-01 -5.223763585090637207e-01
5.685546994209289551e-01 -5.224466323852539062e-01
5.685271620750427246e-01 -5.225173234939575195e-01
5.684995651245117188e-01 -5.225884914398193359e-01
5.684717297554016113e-01 -5.226600766181945801e-01
5.684438347816467285e-01 -5.227320790290832520e-01
5.684157609939575195e-01 -5.228044986724853516e-01
5.683875083923339844e-01 -5.228773951530456543e-01
5.683591365814208984e-01 -5.229507684707641602e-01
5.683306455612182617e-01 -5.230244994163513184e-01
5.683019757270812988e-01 -5.230987668037414551e-01
5.682731866836547852e-01 -5.231733918190002441e-01
5.682442188262939453e-01 -5.232484936714172363e-01
5.682151317596435547e-01 -5.233240723609924316e-01
5.681859254837036133e-01 -5.234000086784362793e-01
5.681565403938293457e-01 -5.234764814376831055e-01
5.681270360946655273e-01 -5.235533714294433594e-01
5.680973529815673828e-01 -5.236306786537170410e-01
5.680675506591796875e-01 -5.237084627151489258e-01
5.680375695228576660e-01 -5.237866640090942383e-01
5.680074691772460938e-01 -5.238653421401977539e-01
5.679772496223449707e-01 -5.239444375038146973e-01
5.679468512535095215e-01 -5.240240097045898438e-01
5.679162740707397461e-01 -5.241039991378784180e-01
5.678855776786804199e-01 -5.241844654083251953e-01
5.678547620773315430e-01 -5.242653489112854004e-01
5.678237676620483398e-01 -5.243467092514038086e-01
5.677926540374755859e-01 -5.244285464286804199e-01
5.677613615989685059e-01 -5.245108008384704590e-01
5.677299499511718750e-01 -5.245934724807739258e-01
5.676984190940856934e-01 -5.246766805648803711e-01
5.676667094230651855e-01 -5.247603058815002441e-01
5.676348209381103516e-01 -5.248443484306335449e-01
5.676028132438659668e-01 -5.249288678169250488e-01
5.675706863403320312e-01 -5.250138640403747559e-01
5.675383806228637695e-01 -5.250992774963378906e-01
5.675058960914611816e-01 -5.251851677894592285e-01
5.674732923507690430e-01 -5.252715349197387695e-01
5.674405694007873535e-01 -5.253583788871765137e-01
5.674076676368713379e-01 -5.254456400871276855e-01
5.673746466636657715e-01 -5.255333185195922852e-01
5.673414468765258789e-01 -5.256215333938598633e-01
5.673080682754516602e-01 -5.257101655006408691e-01
5.672746300697326660e-01 -5.257992744445800781e-01
5.672409534454345703e-01 -5.258888006210327148e-01
5.672071576118469238e-01 -5.259788632392883301e-01
5.671732425689697266e-01 -5.260693430900573730e-01
5.671391487121582031e-01 -5.261602997779846191e-01
5.671049356460571289e-01 -5.262516736984252930e-01
5.670705437660217285e-01 -5.263435840606689453e-01
5.670360326766967773e-01 -5.264359116554260254e-01
5.670013427734375000e-01 -5.265287160873413086e-01
5.669665336608886719e-01 -5.266219973564147949e-01
5.669315457344055176e-01 -5.267156958580017090e-01
5.668963789939880371e-01 -5.268099308013916016e-01
5.668610930442810059e-01 -5.269045829772949219e-01
5.668256878852844238e-01 -5.269997119903564453e-01
5.667901039123535156e-01 -5.270953178405761719e-01
5.667544007301330566e-01 -5.271914005279541016e-01
5.667185187339782715e-01 -5.272879004478454590e-01
5.666824579238891602e-01 -5.273849368095397949e-01
5.666462779045104980e-01 -5.274823904037475586e-01
5.666099190711975098e-01 -5.275803804397583008e-01
5.665734410285949707e-01 -5.276787877082824707e-01
5.665367841720581055e-01 -5.277776718139648438e-01
5.665000081062316895e-01 -5.278770327568054199e-01
5.664631128311157227e-01 -5.279768705368041992e-01
5.664259791374206543e-01 -5.280771851539611816e-01
5.663887262344360352e-01 -5.281779766082763672e-01
5.663513541221618652e-01 -5.282792448997497559e-01
5.663138031959533691e-01 -5.283809900283813477e-01
5.662761330604553223e-01 -5.284832119941711426e-01
5.662382245063781738e-01 -5.285859107971191406e-01
5.662002563476562500e-01 -5.286890864372253418e-01
5.661621093750000000e-01 -5.287926793098449707e-01
5.661237835884094238e-01 -5.288968086242675781e-01
5.660853385925292969e-01 -5.290014147758483887e-01
5.660467147827148438e-01 -5.291064977645874023e-01
5.660079121589660645e-01 -5.292120575904846191e-01
5.659689903259277344e-01 -5.293180942535400391e-01
5.659299492835998535e-01 -5.294246077537536621e-01
5.658907294273376465e-01 -5.295315980911254883e-01
5.658513307571411133e-01 -5.296391248703002930e-01
5.658118128776550293e-01 -5.297470688819885254e-01
5.657721161842346191e-01 -5.298555493354797363e-01
5.657322406768798828e-01 -5.299644470214843750e-01
5.656922459602355957e-01 -5.300738811492919922e-01
5.656521320343017578e-01 -5.301837921142578125e-01
5.656117796897888184e-01 -5.302941799163818359e-01
5.655713081359863281e-01 -5.304050445556640625e-01
5.655307173728942871e-01 -5.305163860321044922e-01
5.654899477958679199e-01 -5.306282639503479004e-01
5.654489994049072266e-01 -5.307405591011047363e-01
5.654079318046569824e-01 -5.308533906936645508e-01
5.653666853904724121e-01 -5.309666991233825684e-01
5.653253197669982910e-01 -5.310805439949035645e-01
5.652837753295898438e-01 -5.311948060989379883e-01
5.652420520782470703e-01 -5.313096046447753906e-01
5.652002096176147461e-01 -5.314248800277709961e-01
5.651581883430480957e-01 -5.315406322479248047e-01
5.651160478591918945e-01 -5.316569209098815918e-01
5.650736689567565918e-01 -5.317736268043518066e-01
5.650312304496765137e-01 -5.318908691406250000e-01
5.649885535240173340e-01 -5.320086479187011719e-01
5.649457573890686035e-01 -5.321268439292907715e-01
5.649028420448303223e-01 -5.322455763816833496e-01
5.648597478866577148e-01 -5.323647856712341309e-01
5.648164749145507812e-01 -5.324845314025878906e-01
5.647730231285095215e-01 -5.326047539710998535e-01
5.647294521331787109e-01 -5.327254533767700195e-01
5.646857023239135742e-01 -5.328466296195983887e-01
5.646418333053588867e-01 -5.329683423042297363e-01
5.645977854728698730e-01 -5.330905914306640625e-01
5.645535588264465332e-01 -5.332132577896118164e-01
5.645092129707336426e-01 -5.333364605903625488e-01
5.644646883010864258e-01 -5.334601998329162598e-01
5.644199848175048828e-01 -5.335844159126281738e-01
5.643751621246337891e-01 -5.337091088294982910e-01
5.643301606178283691e-01 -5.338343381881713867e-01
5.642849802970886230e-01 -5.339600443840026855e-01
5.642396807670593262e-01 -5.340862274169921875e-01
5.641942024230957031e-01 -5.342130064964294434e-01
5.641485452651977539e-01 -5.343402028083801270e-01
5.641027688980102539e-01 -5.344679355621337891e-01
5.640568137168884277e-01 -5.345962047576904297e-01
5.640107393264770508e-01 -5.347248911857604980e-01
5.639644265174865723e-01 -5.348541736602783203e-01
5.639179944992065430e-01 -5.349839329719543457e-01
5.638714432716369629e-01 -5.351141691207885742e-01
5.638246536254882812e-01 -5.352449417114257812e-01
5.637777447700500488e-01 -5.353762507438659668e-01
5.637307167053222656e-01 -5.355080366134643555e-01
5.636834502220153809e-01 -5.356403589248657227e-01
5.636360645294189453e-01 -5.357731580734252930e-01
5.635885596275329590e-01 -5.359064936637878418e-01
5.635408163070678711e-01 -5.360403060913085938e-01
5.634929537773132324e-01 -5.361746549606323242e-01
5.634449124336242676e-01 -5.363095402717590332e-01
5.633967518806457520e-01 -5.364449024200439453e-01
5.633483529090881348e-01 -5.365808010101318359e-01
5.632998943328857422e-01 -5.367172360420227051e-01
5.632511973381042480e-01 -5.368541479110717773e-01
5.632023811340332031e-01 -5.369915962219238281e-01
5.631533265113830566e-01 -5.371295213699340820e-01
5.631042122840881348e-01 -5.372679829597473145e-01
5.630548596382141113e-01 -5.374069809913635254e-01
5.630053877830505371e-01 -5.375464558601379395e-01
5.629557371139526367e-01 -5.376865267753601074e-01
5.629059076309204102e-01 -5.378270745277404785e-01
5.628559589385986328e-01 -5.379680991172790527e-01
5.628058314323425293e-01 -5.381097197532653809e-01
5.627555251121520996e-01 -5.382518172264099121e-01
5.627050995826721191e-01 -5.383944511413574219e-01
5.626544356346130371e-01 -5.385375618934631348e-01
5.626036524772644043e-01 -5.386812090873718262e-01
5.625527501106262207e-01 -5.388254523277282715e-01
5.625016093254089355e-01 -5.389701724052429199e-01
5.624503493309020996e-01 -5.391153693199157715e-01
5.623989105224609375e-01 -5.392611622810363770e-01
5.623472929000854492e-01 -5.394074320793151855e-01
5.622955560684204102e-01 -5.395542383193969727e-01
5.622436404228210449e-01 -5.397015810012817383e-01
5.621915459632873535e-01 -5.398494601249694824e-01
5.621392726898193359e-01 -5.399978756904602051e-01
5.620868206024169922e-01 -5.401468276977539062e-01
5.620342493057250977e-01 -5.402962565422058105e-01
5.619814991950988770e-01 -5.404462218284606934e-01
5.619285702705383301e-01 -5.405967235565185547e-01
5.618755221366882324e-01 -5.407478213310241699e-01
5.618222951889038086e-01 -5.408993959426879883e-01
5.617688894271850586e-01 -5.410515069961547852e-01
5.617153048515319824e-01 -5.412040948867797852e-01
5.616615414619445801e-01 -5.413572788238525391e-01
5.616076588630676270e-01 -5.415109992027282715e-01
5.615535974502563477e-01 -5.416652560234069824e-01
5.614993572235107422e-01 -5.418199896812438965e-01
5.614449381828308105e-01 -5.419753193855285645e-01
5.613903403282165527e-01 -5.421311855316162109e-01
5.613356232643127441e-01 -5.422875285148620605e-01
5.612807273864746094e-01 -5.424444675445556641e-01
5.612256526947021484e-01 -5.426018834114074707e-01
5.611704587936401367e-01 -5.427598953247070312e-01
5.611150264739990234e-01 -5.429184436798095703e-01
5.610594749450683594e-01 -5.430775284767150879e-01
5.610037446022033691e-01 -5.432370901107788086e-01
5.609478354454040527e-01 -5.433972477912902832e-01
5.608917474746704102e-01 -5.435579419136047363e-01
5.608355402946472168e-01 -5.437191724777221680e-01
5.607791543006896973e-01 -5.438809394836425781e-01
5.607225298881530762e-01 -5.440432429313659668e-01
5.606658458709716797e-01 -5.442061424255371094e-01
5.606089234352111816e-01 -5.443695187568664551e-01
5.605518221855163574e-01 -5.445334911346435547e-01
5.604946017265319824e-01 -5.446979403495788574e-01
5.604372024536132812e-01 -5.448629856109619141e-01
5.603796243667602539e-01 -5.450285673141479492e-01
5.603218674659729004e-01 -5.451946854591369629e-01
5.602639317512512207e-01 -5.453613400459289551e-01
5.602058768272399902e-01 -5.455285906791687012e-01
5.601476430892944336e-01 -5.456963777542114258e-01
5.600891709327697754e-01 -5.458646416664123535e-01
5.600306391716003418e-01 -5.460335016250610352e-01
5.599718689918518066e-01 -5.462029576301574707e-01
5.599129199981689453e-01 -5.463728904724121094e-01
5.598538517951965332e-01 -5.465434193611145020e-01
5.597945451736450195e-01 -5.467144846916198730e-01
5.597351193428039551e-01 -5.468860864639282227e-01
5.596755146980285645e-01 -5.470582842826843262e-01
5.596157312393188477e-01 -5.472310185432434082e-01
5.595557689666748047e-01 -5.474042892456054688e-01
5.594956874847412109e-01 -5.475780963897705078e-01
5.594353675842285156e-01 -5.477524995803833008e-01
5.593749284744262695e-01 -5.479274392127990723e-01
5.593143105506896973e-01 -5.481029152870178223e-01
5.592535138130187988e-01 -5.482789874076843262e-01
5.591925382614135742e-01 -5.484555959701538086e-01
5.591313838958740234e-01 -5.486327409744262695e-01
5.590700507164001465e-01 -5.488104820251464844e-01
5.590085983276367188e-01 -5.489887595176696777e-01
5.589469075202941895e-01 -5.491676330566406250e-01
5.588850975036621094e-01 -5.493470430374145508e-01
5.588231086730957031e-01 -5.495269894599914551e-01
5.587609410285949707e-01 -5.497075319290161133e-01
5.586985945701599121e-01 -5.498886108398437500e-01
5.586360692977905273e-01 -5.500702261924743652e-01
5.585734248161315918e-01 -5.502524375915527344e-01
5.585105419158935547e-01 -5.504352450370788574e-01
5.584474802017211914e-01 -5.506185889244079590e-01
5.583842992782592773e-01 -5.508024692535400391e-01
5.583209395408630371e-01 -5.509869456291198730e-01
5.582574009895324707e-01 -5.511719584465026855e-01
5.581936240196228027e-01 -5.513575673103332520e-01
5.581297874450683594e-01 -5.515437126159667969e-01
5.580657124519348145e-01 -5.517304539680480957e-01
5.580014586448669434e-01 -5.519177317619323730e-01
5.579370260238647461e-01 -5.521056056022644043e-01
5.578724145889282227e-01 -5.522940754890441895e-01
5.578076839447021484e-01 -5.524830818176269531e-01
5.577427148818969727e-01 -5.526726245880126953e-01
5.576776266098022461e-01 -5.528627634048461914e-01
5.576123595237731934e-01 -5.530534982681274414e-01
5.575469136238098145e-01 -5.532447695732116699e-01
5.574812293052673340e-01 -5.534366369247436523e-01
5.574154257774353027e-01 -5.536290407180786133e-01
5.573494434356689453e-01 -5.538221001625061035e-01
5.572832822799682617e-01 -5.540156364440917969e-01
5.572170019149780273e-01 -5.542098283767700195e-01
5.571504831314086914e-01 -5.544045567512512207e-01
5.570837855339050293e-01 -5.545998215675354004e-01
5.570169091224670410e-01 -5.547957420349121094e-01
5.569499135017395020e-01 -5.549921989440917969e-01
5.568826794624328613e-01 -5.551891922950744629e-01
5.568153262138366699e-01 -5.553868412971496582e-01
5.567477345466613770e-01 -5.555850267410278320e-01
5.566800236701965332e-01 -5.557837486267089844e-01
5.566120743751525879e-01 -5.559831261634826660e-01
5.565440058708190918e-01 -5.561830401420593262e-01
5.564757585525512695e-01 -5.563835501670837402e-01
5.564072728157043457e-01 -5.565846562385559082e-01
5.563386678695678711e-01 -5.567862987518310547e-01
5.562698841094970703e-01 -5.569885969161987305e-01
5.562009215354919434e-01 -5.571914315223693848e-01
5.561317801475524902e-01 -5.573948025703430176e-01
5.560624599456787109e-01 -5.575988292694091797e-01
5.559929609298706055e-01 -5.578033924102783203e-01
5.559232234954833984e-01 -5.580086112022399902e-01
5.558533668518066406e-01 -5.582143664360046387e-01
5.557833313941955566e-01 -5.584207177162170410e-01
5.557131171226501465e-01 -5.586276054382324219e-01
5.556427240371704102e-01 -5.588351488113403320e-01
5.555722117424011230e-01 -5.590432286262512207e-01
5.555014610290527344e-01 -5.592519640922546387e-01
5.554305315017700195e-01 -5.594612360000610352e-01
5.553594231605529785e-01 -5.596711039543151855e-01
5.552881360054016113e-01 -5.598815679550170898e-01
5.552166700363159180e-01 -5.600926280021667480e-01
5.551450252532958984e-01 -5.603042840957641602e-01
5.550732016563415527e-01 -5.605164766311645508e-01
5.550011992454528809e-01 -5.607293248176574707e-01
5.549290180206298828e-01 -5.609427690505981445e-01
5.548566579818725586e-01 -5.611567497253417969e-01
5.547841191291809082e-01 -5.613713860511779785e-01
5.547114014625549316e-01 -5.615865588188171387e-01
5.546385049819946289e-01 -5.618023872375488281e-01
5.545654296875000000e-01 -5.620187520980834961e-01
5.544921755790710449e-01 -5.622357726097106934e-01
5.544187426567077637e-01 -5.624533295631408691e-01
5.543451309204101562e-01 -5.626715421676635742e-01
5.542713403701782227e-01 -5.628903508186340332e-01
5.541973710060119629e-01 -5.631096959114074707e-01
5.541232228279113770e-01 -5.633296966552734375e-01
5.540488958358764648e-01 -5.635502934455871582e-01
5.539743304252624512e-01 -5.637714266777038574e-01
5.538996458053588867e-01 -5.639932155609130859e-01
5.538247823715209961e-01 -5.642156004905700684e-01
5.537496805191040039e-01 -5.644385814666748047e-01
5.536744594573974609e-01 -5.646621584892272949e-01
5.535990595817565918e-01 -5.648863911628723145e-01
5.535234212875366211e-01 -5.651111602783203125e-01
5.534476637840270996e-01 -5.653365850448608398e-01
5.533716678619384766e-01 -5.655625462532043457e-01
5.532954931259155273e-01 -5.657891631126403809e-01
5.532191991806030273e-01 -5.660163760185241699e-01
5.531426668167114258e-01 -5.662442445755004883e-01
